NQUEST,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA11,YTA12,YTA2,YTA31,YCA1,YCA2,YTA32,YTA4,YTA5,YL,YTP,YTA3,YTA,YT,YM,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y
882066,3,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000
882067,1,13500,0,0,0,0,0,0,0,0,0,7200,0,0,0,13500,0,0,0,0,0,7200,7.7471756805,0,0,1354.7247541,-1346.977578,5853.0224215,19353.022422
882067,2,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,18200
882091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4087572994,0,0,0,3.4087572994,3.4087572994,3.4087572994
882091,2,17500,1500,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,19000
882109,1,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,3600,3600
882109,2,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000
882114,1,16800,0,0,0,0,0,0,0,0,0,9600,0,0,0,16800,0,0,0,0,0,9600,45.828889547,0,0,0,45.828889547,9645.8288895,26445.82889
882143,1,0,0,0,0,0,0,0,0,6000,0,7200,0,0,0,0,0,6000,6000,6000,0,7200,0,0,0,897.16871135,-897.1687114,6302.8312886,12302.831289
882159,1,0,0,15600,0,0,0,0,0,0,0,5400,0,0,0,0,15600,0,0,15600,0,5400,5.2680794628,0,0,0,5.2680794628,5405.2680795,21005.268079
882203,1,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,40.285313539,0,0,0,40.285313539,40.285313539,21040.285314
882203,3,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
882286,1,20000,500,0,0,0,0,0,0,0,0,8400,0,0,0,20500,0,0,0,0,0,8400,9.2966108166,0,0,0,9.2966108166,8409.2966108,28909.296611
882314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882314,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
882449,1,0,0,7440,0,0,0,0,0,0,0,4800,0,0,0,0,7440,0,0,7440,0,4800,0,0,0,0,0,4800,12240
882470,1,0,0,7800,0,0,0,0,0,0,0,5400,0,0,0,0,7800,0,0,7800,0,5400,0.6886422041,0,0,0,0.6886422041,5400.6886422,13200.688642
882470,2,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,10800
882515,1,500,0,0,0,0,0,0,0,0,0,3600,0,0,4200,500,0,0,4200,4200,0,3600,4.6483054083,0,0,0,4.6483054083,3604.6483054,8304.6483054
882537,1,3000,0,45305,0,0,0,0,0,0,0,10800,0,0,0,3000,45305,0,0,45305,0,10800,180.15959502,0,1423.9534875,0,1604.1130825,12404.113083,60709.113083
882537,2,0,0,24050,0,0,0,0,0,0,0,0,0,0,0,0,24050,0,0,24050,0,0,0,0,0,0,0,0,24050
882556,1,0,0,19500,0,0,0,0,0,0,0,6000,0,0,0,0,19500,0,0,19500,0,6000,35.969147635,0,1473.2195937,0,1509.1887413,7509.1887413,27009.188741
882556,2,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,18200
882573,1,0,0,28600,0,0,0,0,0,0,0,4800,0,0,0,0,28600,0,0,28600,0,4800,10.545149297,131.38054927,131.24706357,0,273.17276214,5073.1727621,33673.172762
882585,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,74.599543715,0,0,0,74.599543715,6074.5995437,6074.5995437
882585,2,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
882593,1,0,0,18000,0,0,0,0,0,0,0,5600,0,0,0,0,18000,0,0,18000,0,5600,30.299834243,0,0,0,30.299834243,5630.2998342,23630.299834
882618,1,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,20000,4200,28.919440717,0,0,1205.7947481,-1176.875307,3023.1246927,23023.124693
882618,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000
882635,1,3500,0,0,0,0,0,0,0,0,0,8400,0,0,0,3500,0,0,0,0,0,8400,0.1289230847,0,0,0,0.1289230847,8400.1289231,11900.128923
882654,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,51.065807144,0,0,0,51.065807144,7251.0658071,7251.0658071
882654,2,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,18000,0,0,0,0,0,0,0,0,18000
882654,4,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,1200
882723,1,20000,0,0,0,0,0,0,0,0,0,8800,0,0,0,20000,0,0,0,0,0,8800,15.494351361,0,0,1139.4042634,-1123.909912,7676.0900879,27676.090088
882739,1,0,0,3600,0,0,0,0,0,0,0,4200,0,0,0,0,3600,0,0,3600,0,4200,3.0988702722,0,0,0,3.0988702722,4203.0988703,7803.0988703
882745,1,0,0,18200,0,0,0,0,0,0,0,6000,0,0,0,0,18200,0,0,18200,0,6000,30.988702722,0,0,0,30.988702722,6030.9887027,24230.988703
882962,1,0,0,9600,0,0,0,0,0,0,0,1800,0,0,0,0,9600,0,0,9600,0,1800,0,0,0,0,0,1800,11400
882978,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,7.7471756805,0,0,0,7.7471756805,7207.7471757,7207.7471757
882978,2,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,13200,0,0,0,0,0,0,0,0,13200
882978,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
882978,5,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,14000
883157,1,0,0,14131,0,0,0,0,0,0,0,6000,0,0,0,0,14131,0,0,14131,0,6000,58.878535172,0,0,0,58.878535172,6058.8785352,20189.878535
883225,1,22000,1270,0,0,0,0,0,0,0,0,9600,0,0,0,23270,0,0,0,0,0,9600,9.2966108166,57.548800209,0,0,66.845411026,9666.845411,32936.845411
883322,1,0,0,26910,0,0,0,0,0,0,0,9600,0,0,0,0,26910,0,0,26910,0,9600,294.39267586,233.08664078,887.06115861,0,1414.5404753,11014.540475,37924.540475
883322,2,0,0,21450,0,0,0,0,0,0,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,21450
883343,1,0,0,23400,0,0,0,0,0,0,0,9700,0,0,0,0,23400,0,0,23400,0,9700,24.790962178,0,197.12470191,0,221.91566409,9921.9156641,33321.915664
883382,1,0,0,11700,0,0,0,0,0,0,0,7200,0,0,0,0,11700,0,0,11700,0,7200,30.988702722,0,0,0,30.988702722,7230.9887027,18930.988703
883382,2,0,0,8190,0,0,0,0,0,0,0,0,0,0,0,0,8190,0,0,8190,0,0,0,0,0,0,0,0,8190
883392,1,0,0,20800,0,0,0,0,0,0,0,10600,0,0,0,0,20800,0,0,20800,0,10600,34.087572994,0,754.0745225,0,788.16209549,11388.162095,32188.162095
883392,3,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,20500
883500,1,4000,0,0,0,0,0,0,0,0,0,6000,0,3600,0,4000,0,0,3600,3600,0,6000,0,0,0,0,0,6000,13600
883500,2,11799.16,0,0,0,200.83682008,200.83682008,0,0,0,0,0,0,0,0,11799.16318,0,0,200.83682008,200.83682008,0,0,0,0,0,0,0,0,12000
883500,3,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000
883500,4,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000
883588,1,0,0,6500,0,0,0,0,0,0,0,0,0,1100,0,0,6500,0,1100,7600,0,0,139.44916225,0,0,0,139.44916225,139.44916225,7739.4491622
883588,2,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,13200
883588,3,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,16800
883642,1,3000,0,0,0,300,300,0,0,0,3000,7200,0,0,0,3000,0,0,300,300,0,10200,18.593221633,0,0,0,18.593221633,10218.593222,13518.593222
883642,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
883754,1,0,0,16320,0,0,0,0,0,0,0,4600,0,0,0,0,16320,0,0,16320,0,4600,92.966108166,0,4533.868144,0,4626.8342522,9226.8342522,25546.834252
883762,1,11000,0,0,0,1300,1300,0,0,0,0,4500,0,0,0,11000,0,0,1300,1300,0,4500,4.0285313539,0,0,0,4.0285313539,4504.0285314,16804.028531
883787,1,0,0,6526,0,0,0,0,0,0,0,8400,0,0,0,0,6526,0,0,6526,0,8400,26.960171368,0,0,0,26.960171368,8426.9601714,14952.960171
883787,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
883789,1,0,0,18200,0,0,0,0,0,0,0,9600,0,0,0,0,18200,0,0,18200,0,9600,48.962150301,139.85198447,0,0,188.81413477,9788.8141348,27988.814135
883988,1,0,0,23270,0,0,0,0,0,0,0,6000,0,0,0,0,23270,0,0,23270,0,6000,21.692091905,0,197.12470191,0,218.81679382,6218.8167938,29488.816794
883988,2,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,8400
883990,1,0,0,37440,0,0,0,0,0,0,7800,9600,0,0,0,0,37440,0,0,37440,0,17400,309.88702722,0,0,0,309.88702722,17709.887027,55149.887027
883990,2,0,0,17290,0,0,0,0,0,0,0,0,0,0,0,0,17290,0,0,17290,0,0,0,0,0,0,0,0,17290
884032,1,17000,0,0,0,0,0,0,0,0,0,4800,0,0,0,17000,0,0,0,0,0,4800,13.015255143,0,0,0,13.015255143,4813.0152551,21813.015255
884033,1,16900,0,0,0,0,0,0,0,0,0,3600,0,0,0,16900,0,0,0,0,0,3600,99.163848711,0,0,0,99.163848711,3699.1638487,20599.163849
884033,2,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
884038,1,0,0,30904,0,0,0,0,0,0,0,3000,0,0,0,0,30904,0,0,30904,0,3000,22.31186596,0,0,0,22.31186596,3022.311866,33926.311866
884053,1,17000,0,0,0,0,0,0,0,0,0,4800,0,0,0,17000,0,0,0,0,0,4800,66.625710853,0,4.1396187402,0,70.765329593,4870.7653296,21870.76533
884122,1,0,0,12870,0,0,0,0,0,0,0,7200,0,0,0,0,12870,0,0,12870,0,7200,15.494351361,0,0,0,15.494351361,7215.4943514,20085.494351
884269,1,0,0,13200,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,13200,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,13203.09887
884279,1,0,0,13000,0,0,0,0,0,0,0,8400,0,0,0,0,13000,0,0,13000,0,8400,21.847759667,0,0,0,21.847759667,8421.8477597,21421.84776
884279,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
884294,1,0,0,12350,0,0,0,0,0,0,0,3600,0,0,0,0,12350,0,0,12350,0,3600,4.8194000278,0,0,0,4.8194000278,3604.8194,15954.8194
884294,2,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,12000
884440,1,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,51000,9400,15.494351361,0,367.78,0,383.27435136,9783.2743514,60783.274351
884440,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
884570,1,7731.092,0,0,0,268.90756303,268.90756303,0,0,0,0,4200,0,0,0,7731.092437,0,0,268.90756303,268.90756303,0,4200,3.0957714019,0,0,0,3.0957714019,4203.0957714,12203.095771
884680,1,0,0,23280,0,0,0,0,0,0,0,9200,600,0,0,0,23280,-600,-600,22680,0,9200,241.71188123,0,0,0,241.71188123,9441.7118812,32121.711881
884685,1,27071,0,0,0,0,0,0,0,0,0,7000,0,0,0,27071,0,0,0,0,0,7000,374.96330294,0,170.85192164,0,545.81522458,7545.8152246,34616.815225
884685,2,33467,0,0,0,0,0,0,0,0,0,0,0,0,0,33467,0,0,0,0,0,0,0,0,0,0,0,0,33467
884867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,0,0,0,6400,6400,0,0,0,0,0,0,0,0,6400
884972,1,23800,0,0,0,0,0,0,0,0,0,10500,0,0,0,23800,0,0,0,0,0,10500,21.692091905,0,19.712470191,0,41.404562097,10541.404562,34341.404562
884972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,25000
884972,3,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,4200
884983,1,0,0,16510,0,0,0,0,0,0,0,0,0,0,0,0,16510,0,0,16510,0,0,23.148642572,0,0,0,23.148642572,23.148642572,16533.148643
884983,3,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,11000
885025,1,0,0,15860,0,0,0,0,0,0,0,0,0,200,0,0,15860,0,200,16060,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,16061.549435
885037,1,18200,0,0,0,0,0,0,0,0,4500,6600,0,0,0,18200,0,0,0,0,0,11100,86.768367622,0,0,0,86.768367622,11186.768368,29386.768368
885037,2,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000
885045,1,0,0,18460,0,0,0,0,0,0,0,12000,0,0,0,0,18460,0,0,18460,0,12000,20.142656769,102.55812194,0,0,122.70077871,12122.700779,30582.700779
885045,2,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,22000
885047,1,33000,762,0,0,0,0,0,0,0,0,4800,0,0,0,33762,0,0,0,0,0,4800,15.494351361,0,0,0,15.494351361,4815.4943514,38577.494351
885062,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,68.175145989,0,0,0,68.175145989,68.175145989,20068.175146
885077,1,0,0,13000,0,0,0,0,0,0,0,4800,0,0,0,0,13000,0,0,13000,0,4800,263.40397314,0,0,0,263.40397314,5063.4039731,18063.403973
885353,1,0,0,18200,0,0,0,0,0,0,0,7200,0,0,0,0,18200,0,0,18200,0,7200,85.602518518,0,0,0,85.602518518,7285.6025185,25485.602519
885353,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
885551,1,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,16500,12000,10.846045953,0,0,538.30122681,-527.4551809,11472.544819,27972.544819
885551,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,15000
885551,3,0,0,11446,0,0,0,0,0,0,0,0,0,0,0,0,11446,0,0,11446,0,0,0,0,0,0,0,0,11446
885625,1,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,9403.0988703
885625,2,9210.169,0,0,0,669.83050847,669.83050847,0,0,0,0,0,0,0,0,9210.1694915,0,0,669.83050847,669.83050847,0,0,0,0,0,0,0,0,9880
885625,5,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
885633,1,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,2.2280111379,0,0,0,2.2280111379,2.2280111379,11002.228011
885639,1,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,9600,94.714326679,0,0,2565.9025145,-2471.188188,7128.8118122,7128.8118122
885639,2,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,19500
885646,1,0,0,15600,0,0,0,0,0,0,0,7200,0,0,0,0,15600,0,0,15600,0,7200,52.670280919,0,0,0,52.670280919,7252.6702809,22852.670281
885646,2,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,17300,0,0,0,0,0,0,0,0,0,0,0,0,17300
885646,3,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,22100
885661,1,0,0,31850,0,0,0,0,0,0,0,7200,0,0,0,0,31850,0,0,31850,0,7200,21.692091905,0,0,0,21.692091905,7221.6920919,39071.692092
885661,3,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
885661,4,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,17500
885697,1,15000,0,0,0,0,0,0,0,0,0,6000,0,0,0,15000,0,0,0,0,0,6000,30.988702722,0,1313.5,0,1344.4887027,7344.4887027,22344.488703
885697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,32000
885709,1,0,0,32500,0,0,0,0,0,0,0,12000,1000,0,0,0,32500,-1000,-1000,31500,0,12000,30.425082989,0,0,0,30.425082989,12030.425083,43530.425083
885709,2,0,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,39000,0,0,39000,0,0,0,0,0,0,0,0,39000
885822,1,0,0,24050,0,0,0,0,0,0,0,10800,0,0,0,0,24050,0,0,24050,0,10800,9.2966108166,0,0,0,9.2966108166,10809.296611,34859.296611
885868,1,0,0,0,0,0,0,0,0,0,6000,9600,0,0,0,0,0,0,0,0,80000,15600,368.76556239,0,3876.5199325,3463.0712258,782.21426912,16382.214269,96382.214269
885868,2,14400,762,0,0,0,0,0,0,0,0,0,0,0,0,15162,0,0,0,0,0,0,0,0,0,0,0,0,15162
885878,1,0,0,14040,0,0,0,0,0,0,0,0,0,0,0,0,14040,0,0,14040,0,0,0.7955618046,0,0,0,0.7955618046,0.7955618046,14040.795562
885878,3,12000,0,0,0,0,0,0,0,0,0,0,5000,0,0,12000,0,-5000,-5000,-5000,0,0,0,0,0,0,0,0,7000
886273,1,25000,0,0,0,0,0,0,0,0,0,5400,0,0,0,25000,0,0,0,0,0,5400,68.175145989,46.617328155,0,0,114.79247414,5514.7924741,30514.792474
886347,1,0,0,0,0,0,0,0,0,0,1200,6000,0,0,0,0,0,0,0,0,22500,7200,298.06654845,0,253.79385809,0,551.86040654,7751.8604065,30251.860407
886347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,0,0,0,0,0,0,22500
886419,1,19520,0,0,0,0,0,0,0,0,0,0,0,0,0,19520,0,0,0,0,0,0,10.846045953,0,0,0,10.846045953,10.846045953,19530.846046
886427,1,16200,0,0,0,0,0,0,0,0,13000,38000,0,0,0,16200,0,0,0,0,1384.6153846,51000,232.41527042,0,1175.9213846,0,1408.336655,52408.336655,69992.95204
886427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96615.384615,0,0,0,0,0,0,0,96615.384615
886443,1,0,0,24700,0,0,0,0,0,0,0,51000,0,0,0,0,24700,0,0,24700,10500,51000,309.88702722,0,32284.797025,0,32594.684052,83594.684052,118794.68405
886443,2,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,7150,0,0,7150,0,0,0,0,0,0,0,0,7150
886457,1,19900,0,0,0,1100,1100,0,0,0,0,8400,0,0,0,19900,0,0,1100,1100,0,8400,300.5904164,0,78.849880766,0,379.44029717,8779.4402972,29779.440297
886457,2,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,21600
886529,1,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,2600,0.3098870272,0,0,0,0.3098870272,2600.309887,2600.309887
886529,2,0,0,16080,0,0,0,0,0,0,0,0,0,0,0,0,16080,0,0,16080,0,0,0,0,0,0,0,0,16080
886533,1,0,0,11760,0,0,0,0,0,0,0,0,0,0,0,0,11760,0,0,11760,0,0,4.6483054083,0,0,0,4.6483054083,4.6483054083,11764.648305
886533,2,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,0,8400,0,0,0,0,0,0,0,0,8400
886581,1,0,0,19890,0,0,0,0,0,0,0,9600,0,0,0,0,19890,0,0,19890,0,9600,17.76054156,0,44.216977516,0,61.977519076,9661.9775191,29551.977519
886603,1,0,0,13000,0,0,0,0,0,0,0,11850,0,0,0,0,13000,0,0,13000,0,11850,20.452543797,0,118.27482115,0,138.72736495,11988.727365,24988.727365
886603,2,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,15600
886604,1,22000,1270,0,0,0,0,0,0,0,0,9600,0,0,0,23270,0,0,0,0,0,9600,8.9744210909,0,0,0,8.9744210909,9608.9744211,32878.974421
886606,1,0,0,14560,0,0,0,0,0,0,0,7200,0,0,0,0,14560,0,0,14560,0,7200,33.673452676,0,0,0,33.673452676,7233.6734527,21793.673453
886636,1,0,0,30550,0,0,0,0,0,0,0,5400,0,0,0,0,30550,0,0,30550,0,5400,154.94351361,0,0,0,154.94351361,5554.9435136,36104.943514
886721,1,29000,300,0,0,0,0,0,0,0,0,7300,0,0,0,29300,0,0,0,0,0,7300,2.9087040517,0,0,0,2.9087040517,7302.9087041,36602.908704
886741,1,0,0,18460,0,0,0,0,0,0,0,5400,0,0,0,0,18460,0,0,18460,0,5400,1.5494351361,0,0,0,1.5494351361,5401.5494351,23861.549435
886748,1,2300,0,14300,0,0,0,0,0,0,0,9600,0,0,0,2300,14300,0,0,14300,0,9600,203.07800932,0,0,0,203.07800932,9803.0780093,26403.078009
886748,2,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,20800
886789,1,27000,1270,0,0,0,0,0,0,0,3000,7200,0,0,0,28270,0,0,0,0,0,10200,70.654242206,0,0,0,70.654242206,10270.654242,38540.654242
886789,4,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,7000
886797,1,23000,500,0,0,0,0,0,0,0,0,8200,0,0,0,23500,0,0,0,0,0,8200,24.790962178,0,0,0,24.790962178,8224.7909622,31724.790962
886797,2,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,30000
886817,1,0,0,14300,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0,14300,0,0,2.0130146309,0,0,0,2.0130146309,2.0130146309,14302.013015
886822,1,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,4.6483054083,0,0,0,4.6483054083,12004.648305,12004.648305
886822,2,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,11700
886887,1,0,0,19240,0,0,0,0,0,0,0,17360,0,0,0,0,19240,0,0,19240,0,17360,12.395481089,0,0,0,12.395481089,17372.395481,36612.395481
886887,2,0,0,7560,0,0,0,0,0,0,0,0,0,0,0,0,7560,0,0,7560,0,0,0,0,0,0,0,0,7560
886915,1,0,0,19500,0,0,0,0,0,0,0,7800,0,0,0,0,19500,0,0,19500,0,7800,15.494351361,0,46.211176428,0,61.705527789,7861.7055278,27361.705528
886918,1,0,0,21500,0,0,0,0,0,0,0,12000,0,0,0,0,21500,0,0,21500,0,12000,3.0988702722,0,52.54,0,55.638870272,12055.63887,33555.63887
887021,1,0,0,14040,0,0,0,0,0,0,0,6000,0,0,0,0,14040,0,0,14040,0,6000,15.494351361,0,0,0,15.494351361,6015.4943514,20055.494351
887498,1,36000,0,0,0,0,0,0,0,0,0,11800,0,0,0,36000,0,0,0,0,10000,11800,9.2966108166,0,19.712470191,0,29.009081008,11829.009081,57829.009081
887498,2,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,16000
887498,3,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,300
887498,4,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200,200,200,0,0,0,0,0,0,0,0,200
887611,1,17000,150,0,0,1500,0,1500,0,0,0,5400,0,0,0,17150,0,0,1500,1500,0,5400,52.683893498,0,31.539952306,0,84.223845804,5484.2238458,24134.223846
887611,2,4000,100,0,0,4000,0,4000,0,0,0,0,0,0,0,4100,0,0,4000,4000,0,0,0,0,0,0,0,0,8100
887614,1,0,0,0,0,0,0,0,0,0,0,6000,0,800,4200,0,0,0,5000,5000,0,6000,1.2395481089,0,0,0,1.2395481089,6001.2395481,11001.239548
887614,3,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,200
887655,1,27000,0,0,0,0,0,0,0,0,0,4200,0,0,0,27000,0,0,0,0,0,4200,13.015255143,0,0,0,13.015255143,4213.0152551,31213.015255
887679,1,0,0,22100,0,0,0,0,0,0,0,4200,0,0,0,0,22100,0,0,22100,0,4200,81.35494747,0,0,0,81.35494747,4281.3549475,26381.354947
887736,1,24000,0,0,0,0,0,0,0,0,0,5400,0,0,0,24000,0,0,0,0,0,5400,12.395481089,0,0,0,12.395481089,5412.3954811,29412.395481
887755,1,11142.86,0,0,0,4457.1428571,4457.1428571,0,0,0,0,4800,0,0,0,11142.857143,0,0,4457.1428571,4457.1428571,0,4800,15.494351361,0,0,224.29217784,-208.7978265,4591.2021735,20191.202174
887755,2,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,15600
887782,1,0,0,13000,0,0,0,0,0,0,0,4800,0,0,0,0,13000,0,0,13000,0,4800,6.1977405444,0,0,0,6.1977405444,4806.1977405,17806.197741
887787,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,30.988702722,0,0,0,30.988702722,6030.9887027,6030.9887027
887787,2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,20000
887859,1,0,0,10400,0,0,0,0,0,0,0,6000,0,0,0,0,10400,0,0,10400,0,6000,151.22716394,0,81.943213083,0,233.17037702,6233.170377,16633.170377
887863,1,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,7200,242.97436844,0,0,1076.6024536,-833.6280852,6366.3719148,6366.3719148
887863,2,23000,600,0,0,0,0,0,0,0,0,0,0,0,0,23600,0,0,0,0,0,0,0,0,0,0,0,0,23600
888112,1,0,0,0,0,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,4200,9.2966108166,0,0,0,9.2966108166,4209.2966108,4209.2966108
