NQUEST,Y,CN,CD1,CD2,CD,C,S
896995,16432.41527,17210,0,0,0,17210,-777.5847296
896996,75368.151922,39580,0,2800,2800,42380,32988.151922
897127,49940.408251,18768,0,0,0,18768,31172.408251
897225,29947.827058,18690,0,0,0,18690,11257.827058
897228,19880.296611,16930,0,0,0,16930,2950.2966108
897397,19140.494351,17560,0,0,0,17560,1580.4943514
897442,31298.722341,22200,0,0,0,22200,9098.7223408
897837,45182.819747,26740,25000,1500,26500,53240,-8057.180253
897876,48952.353519,26300,0,0,0,26300,22652.353519
897893,12030.988703,9700,0,0,0,9700,2330.9887027
897935,16406.339289,13350,0,0,0,13350,3056.3392892
898090,20446.483054,18400,0,0,0,18400,2046.4830541
898138,46317.428798,41740,0,0,0,41740,4577.4287979
898191,64093.689711,43758.617899,0,1406,1406,45164.617899,18929.071812
898220,428315.18172,98400,0,5000,5000,103400,324915.18172
898380,32126.52633,11800,0,0,0,11800,20326.52633
898387,19112.395481,21600,0,0,0,21600,-2487.604519
898401,28630.976387,18550,0,0,0,18550,10080.976387
898416,9100,10350,0,0,0,10350,-1250
898442,27877.465662,15700,0,0,0,15700,12177.465662
898594,21507.898869,15620,0,275,275,15895,5612.8988693
898661,51176.497769,24280,0,0,0,24280,26896.497769
898682,3000,9840,0,0,0,9840,-6840
898977,32903.09887,25500,0,0,0,25500,7403.0988703
899055,49249.175027,29400,0,0,0,29400,19849.175027
899140,34877.471757,23900,0,0,0,23900,10977.471757
899268,8901.5494351,9500,0,0,0,9500,-598.4505649
899301,47614.109845,25733,0,0,0,25733,21881.109845
899437,35477.968399,29150,0,500,500,29650,5827.9683991
899500,44948.954811,26300,0,0,0,26300,18648.954811
899501,32807.747176,17600,0,0,0,17600,15207.747176
899540,40192.966108,39600,0,0,0,39600,592.96610817
899553,108402.85314,44600,0,0,0,44600,63802.853135
899556,61662.621753,27540,0,400,400,27940,33722.621753
899560,20022.299758,14600,0,0,0,14600,5422.2997581
899562,24497.161921,24600,7000,800,7800,32400,-7902.838079
899706,19000.619774,14900,0,0,0,14900,4100.6197741
899737,39602.553373,22500,0,0,0,22500,17102.553373
899895,20612.395481,18600,0,0,0,18600,2012.3954811
899998,7203.0988703,5550,0,0,0,5550,1653.0988703
900325,82829.609729,53000,0,2500,2500,55500,27329.609729
900339,17378.008068,17244,0,0,0,17244,134.00806794
900354,96199.463537,51200,0,0,0,51200,44999.463537
900371,36340.87573,25900,0,0,0,25900,10440.87573
900486,35221.692092,19600,0,0,0,19600,15621.692092
900495,16930.092966,13350,0,200,200,13550,3380.0929661
900573,60831.786166,31200,0,0,0,31200,29631.786166
900673,9503.0988703,17280,0,0,0,17280,-7776.90113
900796,52057.339148,20110,0,0,0,20110,31947.339148
900829,44103.109921,18600,3000,0,3000,21600,22503.109921
901126,62595.900317,32400,0,500,500,32900,29695.900317
901402,27926.087573,20740,0,0,0,20740,7186.087573
901450,21380,11300,0,0,0,11300,10080
901474,63503.09887,23300,0,600,600,23900,39603.09887
901501,21606.197741,18900,0,0,0,18900,2706.1977405
901516,17730.988703,13440,0,0,0,13440,4290.9887027
901608,31399.581924,27160,0,0,0,27160,4239.5819244
901756,32037.471757,26300,0,0,0,26300,5737.4717568
901761,94292.966108,30200,0,0,0,30200,64092.966108
901876,13207.747176,17844,0,0,0,17844,-4636.252824
901879,25213.015255,29800,0,0,0,29800,-4586.984745
901950,34630.988703,19800,0,0,0,19800,14830.988703
901952,22543.207801,14750,0,0,0,14750,7793.2078015
901955,15840,4350,0,0,0,4350,11490
901965,52747.391045,15344.292175,0,0,0,15344.292175,37403.09887
902006,11799.296611,9900,0,0,0,9900,1899.2966108
902047,67320.760275,33000,0,0,0,33000,34320.760275
902247,21630.988703,13600,0,0,0,13600,8030.9887027
902401,46430.988703,20990,0,0,0,20990,25440.988703
902417,52723.809289,21700,0,0,0,21700,31023.809289
902575,8053.5494351,8300,0,0,0,8300,-246.4505649
902673,9464.2980359,8800,0,0,0,8800,664.29803585
902680,11721.692092,8800,0,600,600,9400,2321.6920919
902712,45443.550442,22400,0,0,0,22400,23043.550442
902913,62495.101819,22680,0,0,0,22680,39815.101819
902915,23504.840683,23400,0,0,0,23400,104.84068257
902916,48599.2428,24844,-13800,0,-13800,11044,37555.2428
902949,26475.494351,26800,0,0,0,26800,-324.5056486
903045,13000,11304,0,0,0,11304,1696
903046,10101.549435,8524,0,0,0,8524,1577.5494351
903052,14397.747176,9400,0,0,0,9400,4997.7471757
903157,98076.335371,36280,0,0,0,36280,61796.335371
903195,19846.483054,13400,0,0,0,13400,6446.4830541
903358,20674.958192,15520,0,600,600,16120,4554.9581924
903368,7860.0619774,7672,0,0,0,7672,188.06197741
903373,15244.648305,9400,0,0,0,9400,5844.6483054
903424,35763.605269,24800,0,300,300,25100,10663.605269
903428,24545.632886,20947,0,0,0,20947,3598.6328857
903508,58948.442977,22880,0,1000,1000,23880,35068.442977
903613,24221.692092,19750,0,0,0,19750,4471.6920919
903656,22563.944916,11600,0,0,0,11600,10963.944916
903735,12532.121218,18000,12000,0,12000,30000,-17467.87878
903754,25486.768368,16900,0,0,0,16900,8586.7683676
903768,31126.38963,22100,0,0,0,22100,9026.3896297
903770,42566.38963,26260,0,1300,1300,27560,15006.38963
903904,7200,14700,0,0,0,14700,-7500
904055,34570.437865,16420,0,0,0,16420,18150.437865
904114,22162.395481,18100,0,0,0,18100,4062.3954811
904236,21902.830131,20930,0,0,0,20930,972.83013121
904242,92329.155766,27100,0,0,0,27100,65229.155766
904245,59384.579625,25540,0,0,0,25540,33844.579625
904491,10500.619774,8452,0,0,0,8452,2048.6197741
904510,40439.717994,29247,0,0,0,29247,11192.717994
904577,36104.648305,23500,0,650,650,24150,11954.648305
904580,37105.268079,20600,2000,0,2000,22600,14505.268079
904583,26507.747176,25500,0,0,0,25500,1007.7471757
904587,17881.549435,15900,0,0,0,15900,1981.5494351
904723,46029.705556,26120,22000,0,22000,48120,-2090.294444
904730,20300,11500,0,0,0,11500,8800
904732,30616.10023,16700,0,0,0,16700,13916.10023
904878,21230.988703,25860,0,0,0,25860,-4629.011297
904888,21615.494351,17840,0,0,0,17840,3775.4943514
904927,41815.212029,29600,12000,0,12000,41600,215.21202938
904956,8200,22800,0,0,0,22800,-14600
905025,24056.492949,16520,0,0,0,16520,7536.4929487
905067,29521.274016,13900,0,0,0,13900,15621.274016
905073,21918.340057,25200,0,0,0,25200,-3281.659943
905085,55530.988703,31800,0,750,750,32550,22980.988703
905113,51348.385835,24350,0,0,0,24350,26998.385835
905122,48001.692092,22100,500,0,500,22600,25401.692092
905165,7802.4790962,4180,0,0,0,4180,3622.4790962
905171,32939.217244,17900,0,0,0,17900,15039.217244
905213,16903.066075,10560,0,0,0,10560,6343.0660752
905217,9101.5494351,12800,0,0,0,12800,-3698.450565
905220,33810.438538,17500,0,330,330,17830,15980.438538
905472,82790.663948,37600,0,0,0,37600,45190.663948
906080,45809.439268,36830,0,0,0,36830,8979.4392676
906126,24885.494351,17000,0,0,0,17000,7885.4943514
906266,31834.635484,21080,0,500,500,21580,10254.635484
906329,30281.190527,21600,0,0,0,21600,8681.1905274
906362,24747.172116,15700,0,0,0,15700,9047.1721161
906415,28353.481643,17930,0,0,0,17930,10423.481643
906436,32905.932216,14870,0,0,0,14870,18035.932216
906503,14761.593222,23730,0,0,0,23730,-8968.406778
906532,52662.166418,41700,0,0,0,41700,10962.166418
906538,83509.488574,39400,0,0,0,39400,44109.488574
906545,47281.642417,30500,0,0,0,30500,16781.642417
906624,15615.494351,14780,0,0,0,14780,835.49435136
906647,24200,16000,0,0,0,16000,8200
906726,13651.549435,12539.226735,0,0,0,12539.226735,1112.3226998
906885,38469.011709,21600,0,0,0,21600,16869.011709
906891,21609.296611,19800,0,0,0,19800,1809.2966108
906946,59126.47821,31300,0,700,700,32000,27126.47821
906948,84036.484368,30300,0,2200,2200,32500,51536.484368
907074,16400.988703,16100,0,0,0,16100,300.98870272
907373,25144.087573,21840,0,1100,1100,22940,2204.087573
907437,47206.197741,38200,0,0,0,38200,9006.1977405
907441,55756.772904,35400,0,1500,1500,36900,18856.772904
907490,86284.604595,42400,0,0,0,42400,43884.604595
907536,33752.906957,16400,0,0,0,16400,17352.906957
907644,19572.950372,16000,0,0,0,16000,3572.9503721
907648,27444.790962,14300,0,0,0,14300,13144.790962
907674,42181.249884,40700,0,0,0,40700,1481.2498836
907776,34633.392068,18850,0,0,0,18850,15783.392068
907846,20900,15600,0,0,0,15600,5300
907852,35590.943711,21600,0,0,0,21600,13990.943711
907944,16809.431347,16900,0,0,0,16900,-90.56865264
907985,26559.163595,20650,0,800,800,21450,5109.1635946
908051,14161.549435,16500,0,0,0,16500,-2338.450565
908194,66308.46046,36200,0,0,0,36200,30108.46046
908214,38189.581924,36400,0,600,600,37000,1189.5819244
908344,9989,5320,0,0,0,5320,4669
908384,16212.479096,11100,0,0,0,11100,5112.4790962
908516,35749.296611,12000,13500,350,13850,25850,9899.2966108
908519,28064.757875,15980,0,0,0,15980,12084.757875
908530,28060.285314,18150,17500,0,17500,35650,-7589.714686
908553,32826.338703,28700,0,0,0,28700,4126.3387027
908691,78053.455002,35400,0,1000,1000,36400,41653.455002
908706,64147.184227,42150,0,1800,1800,43950,20197.184227
908711,67328.43157,36150,150,15500,15650,51800,15528.43157
908864,52507.085594,45900,0,2300,2300,48200,4307.0855941
909050,84533.581667,40620,0,0,0,40620,43913.581667
909113,16428.776778,15372,0,0,0,15372,1056.7767777
909133,11802.788983,13040,0,0,0,13040,-1237.211017
909236,39530.988703,30600,0,0,0,30600,8930.9887027
909244,29725.577966,25400,15000,0,15000,40400,-10674.42203
909250,38995.518765,28600,0,0,0,28600,10395.518765
909256,20009.296611,12600,0,0,0,12600,7409.2966108
909259,39601.09246,33400,0,0,0,33400,6201.0924598
909389,18515.494351,12800,0,0,0,12800,5715.4943514
909390,38777.514784,23800,0,0,0,23800,14977.514784
909399,45761.547087,36700,0,0,0,36700,9061.5470871
909401,18841.686556,12660,0,0,0,12660,6181.6865557
909441,49407.747176,26900,0,0,0,26900,22507.747176
909442,34015.494351,28260,0,0,0,28260,5755.4943514
909471,400,3820,0,0,0,3820,-3420
909480,22178.568699,21500,0,349,349,21849,329.56869905
909493,15490.988703,13400,0,0,0,13400,2090.9887027
909502,23824.790962,14160,0,0,0,14160,9664.7909622
909623,44634.103884,23900,0,0,0,23900,20734.103884
909624,10200,10200,0,0,0,10200,0
909632,52491.805228,28560,0,1100,1100,29660,22831.805228
909639,29243.912519,16860,0,0,0,16860,12383.912519
909668,32149.296611,10240,0,0,0,10240,21909.296611
909671,48726.483054,29780,0,0,0,29780,18946.483054
909695,54233.379464,23600,0,0,0,23600,30633.379464
909727,10792.788983,9990,0,0,0,9990,802.78898324
909728,48132.61422,66100,0,4500,4500,70600,-22467.38578
909732,37040.723866,31200,0,0,0,31200,5840.7238656
909737,22683.996618,21610,0,0,0,21610,1073.9966185
909744,41193.808563,26400,0,0,0,26400,14793.808563
909745,40005.577966,29200,0,0,0,29200,10805.577966
909753,39082.669399,36000,0,0,0,36000,3082.6693987
909754,16000,18344,0,0,0,18344,-2344
909798,14409.296611,24300,0,0,0,24300,-9890.703389
909800,13074.144722,12780,0,0,0,12780,294.14472206
909856,51268.265198,36100,0,0,0,36100,15168.265198
909926,7609.2997097,17280,0,0,0,17280,-9670.70029
909978,31437.186577,14240,0,0,0,14240,17197.186577
909997,23903.09887,14600,0,0,0,14600,9303.0988703
910009,27646.483054,18500,0,0,0,18500,9146.4830541
910013,37911.119824,15000,0,0,0,15000,22911.119824
910042,38505.200473,30100,0,0,0,30100,8405.200473
910045,37800.305047,20100,0,0,0,20100,17700.305047
910051,37417.043786,18500,0,0,0,18500,18917.043786
910057,12480.798938,18220,0,0,0,18220,-5739.201062
910061,46206.197741,49100,0,0,0,49100,-2893.802259
910065,44962.42455,21500,0,0,0,21500,23462.42455
910087,29822.205045,21280,0,0,0,21280,8542.2050449
910106,15500.117664,5028,0,0,0,5028,10472.117664
910148,34712.936215,16100,0,0,0,16100,18612.936215
910152,40378.732833,30000,0,0,0,30000,10378.732833
910156,34955.847097,24060,0,0,0,24060,10895.847097
910176,22625.887854,25520,0,0,0,25520,-2894.112146
910218,32515.794472,36200,0,0,0,36200,-3684.205528
910236,18286.483054,5790,0,360,360,6150,12136.483054
910274,343360.30351,46000,0,0,0,46000,297360.30351
910335,57292.966108,21000,0,0,0,21000,36292.966108
910358,71490.773291,24300,0,600,600,24900,46590.773291
910373,9544.9581924,9040,0,3000,3000,12040,-2495.041808
910422,19319.629688,16800,0,0,0,16800,2519.6296877
910476,16613.325142,20200,0,0,0,20200,-3586.674858
910480,24200.458465,23600,0,0,0,23600,600.4584654
910483,71071.899601,64700,0,0,0,64700,6371.8996013
910484,60336.203891,49600,0,0,0,49600,10736.203891
910485,37509.467483,28800,0,250,250,29050,8459.4674834
910503,55261.155933,51700,0,900,900,52600,2661.155933
910509,44108.057063,46320,0,2600,2600,48920,-4811.942937
910514,62651.46582,41840,0,980,980,42820,19831.46582
910519,63149.799541,58900,0,1250,1250,60150,2999.7995406
910525,14134.005213,9380,0,500,500,9880,4254.0052125
910528,48471.512389,14350,0,0,0,14350,34121.512389
910561,30610.014845,11500,110,100,210,11710,18900.014845
910564,28306.817515,33500,0,0,0,33500,-5193.182485
910567,25408.330063,19100,0,0,0,19100,6308.3300632
910633,31000,23100,0,3000,3000,26100,4900
910659,42375.312,34755.098053,0,0,0,34755.098053,7620.2139467
910662,34804.050699,6260,0,0,0,6260,28544.050699
910672,55817.826889,20200,0,0,0,20200,35617.826889
910675,56409.40354,25560,0,0,0,25560,30849.40354
910685,14403.644314,14750,0,0,0,14750,-346.3556857
910686,27305.177029,14500,0,0,0,14500,12805.177029
910703,74424.692664,21480,8000,0,8000,29480,44944.692664
910714,59832.430308,25760,0,2500,2500,28260,31572.430308
910757,21055.785443,12440,0,0,0,12440,8615.7854428
910814,24106.197741,17900,0,500,500,18400,5706.1977405
910816,30851.224818,29000,0,0,0,29000,1851.2248184
910833,36049.931322,31000,0,0,0,31000,5049.9313219
910839,31857.747176,14700,0,600,600,15300,16557.747176
910841,16812.395481,15160,0,0,0,15160,1652.3954811
910842,34784.648305,30600,0,0,0,30600,4184.6483054
910859,18018.593222,18000,0,0,0,18000,18.593221633
910860,46156.74365,27260,0,1200,1200,28460,17696.74365
910882,49758.241734,18000,0,0,0,18000,31758.241734
910886,11580.619774,7285,0,0,0,7285,4295.6197741
910933,24140,15900,0,0,0,15900,8240
910937,40023.892001,27360,0,950,950,28310,11713.892001
910951,12950.688426,11680,0,0,0,11680,1270.6884256
910974,25003.718644,14400,0,0,0,14400,10603.718644
910983,35659.366994,18240,0,0,0,18240,17419.366994
910984,15603.09887,9940,0,0,0,9940,5663.0988703
910994,42130.988703,16500,500,0,500,17000,25130.988703
911007,20726.459244,12120,0,0,0,12120,8606.4592441
911033,30601.522547,28200,0,0,0,28200,2401.5225469
911047,25003.09887,12760,0,0,0,12760,12243.09887
911061,37824.790962,26200,0,0,0,26200,11624.790962
911071,12701.549435,9400,0,0,0,9400,3301.5494351
911078,25309.296611,14400,0,0,0,14400,10909.296611
911082,53430.988703,13600,0,0,0,13600,39830.988703
911083,50209.562015,29500,0,0,0,29500,20709.562015
911087,70319.451474,25300,0,0,0,25300,45019.451474
911093,48090.215655,22200,0,0,0,22200,25890.215655
911115,32712.068216,18600,5000,0,5000,23600,9112.0682155
911116,17337.395481,13320,0,0,0,13320,4017.3954811
911117,22878.659844,19322.462103,0,0,0,19322.462103,3556.1977405
911118,26279.179234,20900,0,0,0,20900,5379.1792343
911119,35820.059042,22150,0,0,0,22150,13670.059042
911120,12706.197741,10450,0,0,0,10450,2256.1977405
911133,61093.821147,14950,0,0,0,14950,46143.821147
911158,35604.215903,33700,0,0,0,33700,1904.2159026
911164,22784.416221,24100,0,0,0,24100,-1315.583779
911168,40657.747176,28900,-2500,0,-2500,26400,14257.747176
911175,40015.929775,26360,0,0,0,26360,13655.929775
911188,21262.586128,12900,0,0,0,12900,8362.5861279
911248,29803.09887,20800,0,0,0,20800,9003.0988703
911328,27044.648305,21080,0,0,0,21080,5964.6483054
911350,31523.914465,23900,0,0,0,23900,7623.9144647
911351,75732.825451,47800,13000,0,13000,60800,14932.825451
911366,29746.215405,19700,0,900,900,20600,9146.2154054
911371,33116.439544,32300,0,0,0,32300,816.43954449
911394,68221.412145,30234.373456,0,0,0,30234.373456,37987.038689
911423,47203.864415,21214,0,400,400,21614,25589.864415
911425,22602.334956,13304,0,0,0,13304,9298.3349565
911448,48393.149846,24150,14000,0,14000,38150,10243.149846
911470,19651.750573,10200,0,0,0,10200,9451.7505731
911482,16248.67243,11400,0,0,0,11400,4848.6724303
911509,18826.360487,16550,0,0,0,16550,2276.360487
911522,11177.955812,9560,0,0,0,9560,1617.9558122
911531,132358.37314,71400,0,0,0,71400,60958.373136
911563,92617.385401,39309.088305,0,0,0,39309.088305,53308.297096
911579,23632.718135,21400,0,0,0,21400,2232.7181349
911580,135522.37963,25100,0,4000,4000,29100,106422.37963
911638,57279.533631,33300,0,0,0,33300,23979.533631
911652,43652.433583,29180,0,2000,2000,31180,12472.433583
911689,29019.774054,21200,0,0,0,21200,7819.7740544
911706,17600.619774,15500,0,400,400,15900,1700.6197741
911811,24630.988703,14000,0,250,250,14250,10380.988703
911816,15695.577966,9900,0,0,0,9900,5795.5779665
911871,374717.68368,114800,0,0,0,114800,259917.68368
911889,41603.09887,24200,0,0,0,24200,17403.09887
911922,29416.078088,14107.617629,0,1000,1000,15107.617629,14308.46046
911938,57498.183033,25500,0,1000,1000,26500,30998.183033
911952,42516.472337,29240,0,0,0,29240,13276.472337
911962,49778.898324,60600,0,0,0,60600,-10821.10168
911963,26821.692092,20100,0,0,0,20100,6721.6920919
911966,24755.494351,23200,0,280,280,23480,1275.4943514
911972,22321.549435,23700,8000,0,8000,31700,-9378.450565
911992,39773.536735,33900,0,0,0,33900,5873.5367352
911993,25016.421313,18640,0,0,0,18640,6376.4213127
911997,44480.39021,26300,0,0,0,26300,18180.39021
912022,60508.911814,20800,0,4000,4000,24800,35708.911814
912042,38430.988703,21300,0,0,0,21300,17130.988703
912051,122799.87054,42200,26000,0,26000,68200,54599.87054
912087,44588.712034,16200,0,0,0,16200,28388.712034
912095,48552.127741,28660,0,500,500,29160,19392.127741
912146,71780.321853,34105,21500,1000,22500,56605,15175.321853
912147,78256.226809,48460,20000,20000,40000,88460,-10203.77319
912148,24654.790962,12940,0,800,800,13740,10914.790962
912150,39316.920919,39300,150,2500,2650,41950,-2633.079081
912151,30373.499028,20140,400,1000,1400,21540,8833.4990283
912154,23511.08291,19817,0,0,0,19817,3694.0829101
912185,52357.385191,20000,0,0,0,20000,32357.385191
912192,21677.495415,19100,0,0,0,19100,2577.4954151
912205,47415.858036,33100,0,0,0,33100,14315.858036
912222,44078.939708,21700,0,0,0,21700,22378.939708
912223,26938.598773,12300,0,0,0,12300,14638.598773
912227,28749.186957,19500,0,0,0,19500,9249.1869572
912229,49672.811207,29600,0,0,0,29600,20072.811207
912261,12716.920919,13800,0,0,0,13800,-1083.079081
912262,16883.827215,16400,0,0,0,16400,483.82721533
912274,55170.542387,42900,0,0,0,42900,12270.542387
912338,24837.186443,18000,0,0,0,18000,6837.1864433
912342,36406.81925,27000,0,0,0,27000,9406.8192498
912360,44668.274821,32400,4000,0,4000,36400,8268.2748211
912362,31833.954811,25270,0,0,0,25270,6563.9548109
912367,57618.278779,40400,0,350,350,40750,16868.278779
912372,58708.272862,19500,0,0,0,19500,39208.272862
912377,-1190.945576,15000,8000,0,8000,23000,-24190.94558
912382,24800,35400,0,0,0,35400,-10600
912385,23494.937355,18800,13000,0,13000,31800,-8305.062645
912398,40923.954811,15000,0,0,0,15000,25923.954811
912409,39433.9321,22500,0,0,0,22500,16933.9321
912449,16907.747176,16650,0,0,0,16650,257.74717568
912451,68866.444868,37700,0,0,0,37700,31166.444868
912453,23571.028281,10268,0,0,0,10268,13303.028281
912456,20300.619774,15600,0,0,0,15600,4700.6197741
912482,34247.73205,29261.876675,0,0,0,29261.876675,4985.8553752
912552,44177.471757,32600,0,0,0,32600,11577.471757
