NQUEST,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB_PROF,RATADEB,PFCOLL,PFNOCOLL
931615,,,,,,0,,0,1526.4835634,0,,,,,,0,1526.4835634
931624,,,,,,0,,0,0,0,,,,,,0,0
931625,,,,,,0,,0,0,0,,,,,,0,0
931629,,,,,,0,,0,0,0,,,,,,0,0
931649,,,,,,0,,0,0,0,,,,,,0,0
931654,,,,,,0,,0,0,0,,,,,,0,0
931662,,,,,,0,,0,0,0,,,,,,0,0
931686,,,,,,0,,0,0,0,,,,,,0,0
931688,,,,,,166000,,0,0,0,4320,6000,,,10320,166000,0
931709,,,,,,35637,,0,0,0,8420,,,,8420,35637,0
931715,,,,,,0,,0,0,0,,,,,,0,0
931719,,,,,,0,,0,0,0,,,,,,0,0
931726,,,,,,0,,0,0,0,,,,,,0,0
931741,,,,,,0,,20000,0,0,,,,,,0,0
931763,,,,,,0,,0,0,0,,,,,,0,0
931766,,,,,,0,,0,0,0,,,,,,0,0
931768,,,,,,0,,0,0,0,,,,,,0,0
931784,,,,,,0,,0,0,0,,,,,,0,0
931786,,,,,,580000,,0,0,0,11000,19000,,,30000,580000,0
931795,,,,,,0,,0,0,0,,,,,,0,0
931802,,,,,,0,,0,0,0,,,,,,0,0
931834,19000,,,,,0,19000,0,0,0,,,11500,,11500,19000,0
931840,,,,,,0,,0,0,0,,,,,,0,0
931870,,,,,,0,,0,0,0,,,,,,0,0
931871,,,,,,0,,0,0,0,,,,,,0,0
931881,,,,,,0,,0,0,0,,,,,,0,0
931906,,,,,,0,,0,0,0,,,,,,0,0
931918,,,,,,0,,0,0,0,,,,,,0,0
931921,,,,,,375000,,0,0,0,,18000,,,18000,375000,0
931923,,,,,,0,,0,0,0,,,,,,0,0
931928,,,,,,0,,0,0,0,,,,,,0,0
931945,,,,,,0,,0,0,0,,,,,,0,0
931958,,,,,,0,,0,0,0,,,,,,0,0
931968,,,,,,0,,0,0,0,,,,,,0,0
931969,,,,,,0,,0,0,0,,,,,,0,0
931993,,,,,,0,,0,0,0,,,,,,0,0
932021,,,,,,0,,0,0,0,,,,,,0,0
932027,,,,,,0,,0,0,0,,,,,,0,0
932043,,,,,,0,,0,0,0,,,,,,0,0
932061,,,,,,0,,0,0,0,,,,,,0,0
932117,,,,,,0,,0,0,0,,,,,,0,0
932128,,,,,,0,,0,0,0,,,,,,0,0
932131,,,,,,0,,0,0,0,,,,,,0,0
932134,,,,,,0,,0,0,0,,,,,,0,0
932152,,,,,,0,,0,0,0,,,,,,0,0
932160,,,,,,100000,,0,0,0,,7200,,,7200,100000,0
932162,,,,,,0,,0,0,0,,,,,,0,0
932169,,,,,,0,,0,0,0,,,,,,0,0
932178,,,,,,0,,0,0,0,,,,,,0,0
932185,6700,,,,,0,6700,0,0,4602.8389805,,,2880,,2880,0,11302.838981
932191,,,,,,0,,0,0,0,,,,,,0,0
932207,,2113,,,,0,2113,0,0,0,,,2304,,2304,0,2113
932213,,,,,,0,,0,0,0,,,,,,0,0
932225,,,,,,0,,0,0,0,,,,,,0,0
932228,,,,,,700000,,0,0,0,,130000,,2000,132000,700000,0
932236,,,,,,0,,0,0,0,,,,,,0,0
932238,,,,,,0,,815000,0,0,,,,208000,208000,0,805000
932239,,,,,,0,,0,0,0,,,,,,0,0
932256,,,,,,0,,0,0,0,,,,,,0,0
932282,,,,,,0,,0,0,0,,,,,,0,0
932289,,,,,,0,,0,0,0,,,,,,0,0
932290,,,,,,0,,0,0,0,,,,,,0,0
932304,,,,,,0,,0,0,0,,,,,,0,0
932306,,,,,,0,,0,0,0,,,,,,0,0
932311,,,,,,0,,0,0,0,,,,,,0,0
932312,,,,,,50000,,0,0,0,,12000,,,12000,50000,0
932318,,,,,,0,,0,0,0,,,,,,0,0
932327,,,,,,0,,0,0,0,,,,,,0,0
932328,,,,,,0,,0,0,0,,,,,,0,0
932332,,,,,,0,,0,0,0,,,,,,0,0
932341,,,,,,0,,0,0,0,,,,,,0,0
932351,,,,,,0,,0,0,0,,,,,,0,0
932358,,,,,,0,,0,0,0,,,,,,0,0
932367,,,,,,0,,0,0,0,,,,,,0,0
932377,,,,,,190000,,0,0,0,10800,,,,10800,190000,0
932381,,,,,,0,,0,0,0,,,,,,0,0
932412,,,,,,0,,0,0,0,,,,,,0,0
932431,,,,,,0,,0,0,0,,,,,,0,0
932447,,,,,,0,,0,0,0,,,,,,0,0
932465,,,,,,0,,0,0,0,,,,,,0,0
932476,,,,,,100000,,0,0,0,,9000,,,9000,100000,0
932501,,,,,,0,,0,0,0,,,,,,0,0
932532,18000,,,,,1587000,18000,0,0,0,57444,69900,12000,,139344,1587000,18000
932542,,,,,,0,,0,0,0,,,,,,0,0
932572,,,,,,0,,0,0,0,,,,,,0,0
932577,,,,,,0,,0,0,0,,,,,,0,0
932579,,,,,,0,,30000,0,0,,,,,,0,0
932586,,,,,,0,,0,0,0,,,,,,0,0
932596,,,,,,0,,0,0,5000,,,,,,0,5000
932611,,,,,,0,,0,0,0,,,,,,0,0
932623,,,,,,0,,0,0,0,,,,,,0,0
932629,,,,,,0,,0,0,0,,,,,,0,0
932630,,,,,,0,,0,0,0,,,,,,0,0
932631,,,,,,0,,0,0,0,,,,,,0,0
932641,,,,,,0,,1700000,0,0,,,,200000,200000,1700000,0
932645,,,,,,0,,0,0,0,,,,,,0,0
932652,8000,,,,,0,8000,0,0,0,,,2500,,2500,0,8000
932653,,,,,,200000,,0,0,0,9600,,,,9600,200000,0
932661,7500,,,,,0,7500,0,0,151000,,,3750,,3750,7500,151000
932663,,,,,,0,,0,0,0,,,,,,0,0
932666,,,,,,0,,0,0,0,,,,,,0,0
932673,,,,,,0,,0,0,0,,,,,,0,0
932681,,,,,,0,,0,0,0,,,,,,0,0
932694,,,,,,0,,0,0,0,,,,,,0,0
932707,,,,,,0,,0,0,0,,,,,,0,0
932715,,,,,,0,,0,0,0,,,,,,0,0
932717,,,,,,90000,,0,0,0,10000,,,,10000,90000,0
932721,,,,,,0,,0,0,0,,,,,,0,0
932724,,,,,,0,,0,0,0,,,,,,0,0
932741,,,,,,0,,0,0,0,,,,,,0,0
932742,,,,,,0,,0,0,0,,,,,,0,0
932760,,,,,,0,,0,0,0,,,,,,0,0
932773,,,,,,0,,0,0,0,,,,,,0,0
932774,,,,,,0,,0,0,0,,,,,,0,0
932777,,,,,,0,,0,0,0,,,,,,0,0
932780,,,,,,150000,,0,0,0,12000,,,,12000,150000,0
932810,,,,,,416000,,0,0,0,,13486,,,13486,416000,0
932826,,,,,,0,,0,0,0,,,,,,0,0
932832,,,,,,360000,,0,0,0,50000,,,,50000,360000,0
932852,,,,,,0,,0,0,0,,,,,,0,0
932864,,,,,,0,,0,0,0,,,,,,0,0
932875,,,,,,0,,0,0,0,,,,,,0,0
932883,,,,,,27500,,0,0,4761.2167482,2500,,,,2500,27500,4761.2167482
932910,,,,,,0,,0,0,0,,,,,,0,0
932911,,,,,,0,,0,0,0,,,,,,0,0
932929,,,,,,0,,0,0,0,,,,,,0,0
932957,,,,,,5000,,0,0,0,1500,,,,1500,5000,0
932958,,,,,,0,,0,0,0,,,,,,0,0
932980,,,,,,0,,0,0,0,,,,,,0,0
932997,,,,,,20000,,0,0,0,12000,,,,12000,20000,0
933012,,,,,,82000,,0,0,0,4000,12000,,,16000,82000,0
933025,,,,,,0,,0,0,0,,,,,,0,0
933036,40000,,,,,1250000,40000,0,0,45000,72000,,6000,,78000,1290000,45000
933038,,,,,,0,,0,0,0,,,,,,0,0
933043,,,,,,0,,0,0,0,,,,,,0,0
933045,,,,,,280000,,0,0,0,27000,,,,27000,280000,0
933050,,,,,,550000,,0,0,0,,50000,,,50000,550000,0
933057,,,,,,0,,0,0,0,,,,,,0,0
933081,,,,,,0,,0,0,0,,,,,,0,0
933100,,,,,,206000,,3400000,0,0,21600,,,60000,81600,206000,3400000
933123,,,,2300,,0,2300,0,0,0,,,1400,,1400,0,2300
933146,,,,,,0,,0,0,0,,,,,,0,0
933147,,,,,,0,,0,0,0,,,,,,0,0
933205,,,,,,225000,,0,0,0,8600,,,,8600,225000,0
933244,,,,,,96000,,0,0,0,12000,,,,12000,96000,0
933264,,,,,,0,,0,0,0,,,,,,0,0
933265,,,,,,0,,0,0,0,,,,,,0,0
933279,,,,,,0,,0,0,0,,,,,,0,0
933305,,,,,,0,,0,0,0,,,,,,0,0
933346,,,,,,0,,0,0,4745.9624904,,,,,,0,4745.9624904
933357,,,,,,0,,0,0,0,,,,,,0,0
933366,,,,,,0,,0,0,0,,,,,,0,0
933422,,,,,,0,,0,0,0,,,,,,0,0
933476,,,,,,0,,0,0,0,,,,,,0,0
933503,,,,,,0,,0,0,0,,,,,,0,0
933580,,,,,,0,,0,0,0,,,,,,0,0
933616,,,,,,0,,0,0,0,,,,,,0,0
933683,,,,,,0,,0,0,0,,,,,,0,0
933686,,,,,,430000,,0,0,0,20000,,,,20000,430000,0
933774,,,,,,111000,,0,0,0,7000,,,,7000,111000,0
933795,,,,,,260000,,0,0,0,12000,,,,12000,260000,0
933796,,,,,,143000,,0,0,0,,11000,,,11000,143000,0
933812,,125,,,,0,125,0,0,0,,,120,,120,0,125
933851,,,,,,0,,0,0,0,,,,,,0,0
933853,,,,,,3500,,0,0,0,2500,,,,2500,0,3500
933854,,,,,,0,,0,0,0,,,,,,0,0
933862,,,,,,0,,0,0,0,,,,,,0,0
933865,,,,,,25000,,0,0,0,4200,,,,4200,25000,0
933877,,,,,,0,,0,0,0,,,,,,0,0
933878,,,,,,0,,0,0,0,,,,,,0,0
933890,,,,,,0,,0,0,0,,,,,,0,0
933892,,,,,,25000,,0,0,0,4800,,,,4800,25000,0
933893,,,,,,0,,0,0,0,,,,,,0,0
933896,,,,,,0,,0,0,0,,,,,,0,0
933903,,,,,,0,,0,0,0,,,,,,0,0
933915,,,,,,0,,0,0,0,,,,,,0,0
933925,,,,,,230000,,0,0,0,30000,,,,30000,230000,0
933926,,,,,,119000,,0,0,0,45000,,,,45000,119000,0
933933,,,,,,100000,,0,0,0,10800,,,,10800,100000,0
933934,,,,,,250000,,0,0,5000,9000,,,,9000,250000,5000
933935,,,,,,253000,,0,0,0,16000,,,,16000,253000,0
933942,,,,,,0,,0,0,0,,,,,,0,0
933944,,,,,,0,,0,0,0,,,,,,0,0
933946,,,,,,0,,0,0,0,,,,,,0,0
933949,,,,,,0,,0,0,0,,,,,,0,0
933953,,,,,,0,,0,0,0,,,,,,0,0
933955,,,,,,0,,0,0,0,,,,,,0,0
933958,,,,22300,,0,22300,0,0,0,,,7422,,7422,22300,0
933966,,770,,,,0,770,0,0,0,,,780,,780,0,770
933975,,,,,,0,,0,0,0,,,,,,0,0
934057,,,,,,0,,0,0,0,,,,,,0,0
934061,,,,,,0,,0,0,0,,,,,,0,0
934062,,,,,,0,,0,0,0,,,,,,0,0
934063,,,,,,0,,0,0,0,,,,,,0,0
934111,,,,10000,,0,10000,0,0,0,,,6400,,6400,10000,0
934114,,,,,,0,,0,0,0,,,,,,0,0
934115,,,,,,0,,0,0,0,,,,,,0,0
934132,,,,,,0,,0,0,0,,,,,,0,0
934140,,,,,,145000,,0,0,0,11000,,,,11000,145000,0
934141,,,,,,210000,,0,0,0,15000,,,,15000,210000,0
934172,,,,,,0,,0,0,0,,,,,,0,0
934180,,,,,,0,,0,0,0,,,,,,0,0
934202,,,,,,0,,0,0,0,,,,,,0,0
934215,,,,,,0,,0,0,0,,,,,,0,0
934231,,,,,,0,,0,0,0,,,,,,0,0
934259,,,,,,0,,660000,0,0,,,,84000,84000,660000,0
934264,,,,,,0,,0,0,0,,,,,,0,0
934265,,,,,,0,,0,0,4890.4490651,,,,,,0,4890.4490651
934266,,,,,,0,,0,0,0,,,,,,0,0
934268,,,,,,0,,2380000,0,0,,,,320000,320000,0,2380000
934276,,,,,,1000000,,0,0,0,,200000,,,200000,1000000,0
934277,,,,,,0,,0,0,0,,,,,,0,0
934278,,,,,,70000,,0,0,0,,9000,,,9000,70000,0
934280,,,,,,0,,0,0,0,,,,,,0,0
934282,,,,,,140000,,0,0,0,,40000,,,40000,140000,0
934287,,,,,,0,,0,0,0,,,,,,0,0
934289,,,,,,0,,0,0,0,,,,,,0,0
934293,,,,,,0,,0,0,0,,,,,,0,0
934294,,,,,,85000,,0,0,0,10300,,,,10300,0,85000
934295,,,,,,700000,,0,0,5000,30000,12000,,,42000,700000,5000
934296,,,,,,0,,0,0,0,,,,,,0,0
934301,,,,,,0,,0,0,0,,,,,,0,0
934306,,,,,,0,,0,0,0,,,,,,0,0
934307,,,,,,0,,0,0,0,,,,,,0,0
934308,,,,,,0,,0,0,0,,,,,,0,0
934312,3000,,,,,0,3000,36000,0,0,,,3400,8800,12200,25000,7000
934315,,,,,,45000,,0,0,0,5000,8700,,,13700,45000,0
934316,,,,,,0,,0,0,0,,,,,,0,0
934324,,,,,,0,,0,0,0,,,,,,0,0
934327,,,,,,0,,0,0,0,,,,,,0,0
934329,,,,,,0,,0,0,0,,,,,,0,0
934334,,,,,,0,,0,0,0,,,,,,0,0
934336,,,,,,0,,0,0,0,,,,,,0,0
934350,,,,,,0,,0,0,0,,,,,,0,0
934357,,,,,,0,,0,0,0,,,,,,0,0
934358,,,,,,0,,0,0,0,,,,,,0,0
934363,,,,,,0,,0,0,0,,,,,,0,0
934365,,,,,,0,,0,0,0,,,,,,0,0
934368,,,,,,0,,0,0,0,,,,,,0,0
934377,,,,,,0,,0,0,0,,,,,,0,0
934389,,,,,,0,,0,0,0,,,,,,0,0
934400,,,,,,0,,75000,0,0,,,,10400,10400,60000,0
934406,,,,900,,0,900,0,0,1000,,,3648,,3648,0,1900
934411,,,,,,0,,338000,0,50000,,,,34000,34000,338000,50000
934412,24000,,,,,0,24000,0,0,0,,,8000,,8000,24000,0
934424,,,,,,0,,0,0,0,,,,,,0,0
934437,,,,,,0,,0,0,0,,,,,,0,0
934439,,,,,,0,,0,0,0,,,,,,0,0
934442,,,,,,20000,,0,0,0,3600,,,,3600,20000,0
934443,,,,,,0,,0,0,0,,,,,,0,0
934446,,,,,,0,,0,0,0,,,,,,0,0
934453,,,,,,0,,0,0,0,,,,,,0,0
934461,,,,,,0,,30000,0,0,,,,8000,8000,30000,0
934462,,,,,,72000,,0,0,0,6500,,,,6500,72000,0
934467,,,,,,0,,0,0,0,,,,,,0,0
934469,,,,,,0,,0,0,0,,,,,,0,0
934480,,,,,,0,,0,0,0,,,,,,0,0
934481,,,,,,0,,0,0,0,,,,,,0,0
934483,,,,,,0,,0,0,0,,,,,,0,0
934491,,,,,,150000,,0,0,0,30000,,,,30000,150000,0
934492,,,,,,0,,0,0,0,,,,,,0,0
934494,,,,,,0,,0,0,0,,,,,,0,0
934495,,,,,,0,,0,0,0,,,,,,0,0
934496,,,,,,0,,0,0,0,,,,,,0,0
934500,,,,,,0,,0,0,0,,,,,,0,0
934503,,,,,,0,,0,0,0,,,,,,0,0
934504,,,,,,0,,0,0,0,,,,,,0,0
934505,,,,,,0,,0,0,0,,,,,,0,0
934506,,,,,,0,,0,0,0,,,,,,0,0
934515,,,,,,0,,0,0,0,,,,,,0,0
934519,,,,,,0,,0,0,0,,,,,,0,0
934520,,,,,,0,,0,0,0,,,,,,0,0
934524,6500,,,,,55000,6500,55000,0,0,7920,,3200,7920,19040,116500,0
934525,,,,,,0,,0,0,20000,,,,,,0,20000
934551,,,,,,0,,0,0,0,,,,,,0,0
934552,,,,,,0,,0,0,0,,,,,,0,0
934559,,,,,,0,,0,0,0,,,,,,0,0
934563,,,,,,0,,0,0,0,,,,,,0,0
934574,,,,,,21000,,0,0,0,3000,,,,3000,21000,0
934578,,,,,,0,,0,0,0,,,,,,0,0
934600,,,,,,0,,0,0,0,,,,,,0,0
934615,,,,,,0,,7000,0,0,,,,,,0,0
934621,,,,,,320000,,0,0,0,,38600,,,38600,320000,0
934629,,13600,,,,0,13600,0,0,0,,,4800,,4800,0,13600
934645,,,,,,0,,0,0,0,,,,,,0,0
934671,,,,,,0,,0,0,0,,,,,,0,0
934702,,,,,,0,,0,0,0,,,,,,0,0
934713,,,,,,0,,0,0,0,,,,,,0,0
934716,,,,,,0,,0,0,0,,,,,,0,0
934718,,,,,,0,,0,0,0,,,,,,0,0
934726,,,,,,0,,0,0,0,,,,,,0,0
934731,,,,,,0,,0,0,0,,,,,,0,0
934734,,,,,,0,,0,0,0,,,,,,0,0
934737,,,,,,22000,,0,0,0,5500,,,,5500,22000,0
934753,,,,,,19200,,0,0,0,9600,,,,9600,19200,0
934764,,,,,,0,,0,0,0,,,,,,0,0
934766,,,,,,85000,,0,0,0,6000,,,,6000,85000,0
934770,,,,,,0,,0,0,0,,,,,,0,0
934778,,,,,,0,,0,0,0,,,,,,0,0
934782,,,,,,0,,0,0,0,,,,,,0,0
934786,,,,,,0,,0,0,0,,,,,,0,0
934790,,,,,,0,,0,0,0,,,,,,0,0
934791,,,,,,86000,,0,0,0,5040,,,,5040,86000,0
934793,,,,,,0,,0,0,0,,,,,,0,0
934803,,,,,,0,,0,0,0,,,,,,0,0
934811,,,,,,0,,0,0,0,,,,,,0,0
934815,,,,,,0,,2000,0,0,,,,,,0,0
934818,,,,,,0,,0,0,0,,,,,,0,0
934826,,,,,,0,,0,0,0,,,,,,0,0
934844,,,,,,0,,0,0,0,,,,,,0,0
934869,,,,,,0,,0,0,0,,,,,,0,0
934870,,,,,,0,,0,0,0,,,,,,0,0
934871,,,,,,0,,0,0,0,,,,,,0,0
934872,,,,,,0,,0,0,0,,,,,,0,0
934878,,,,,,0,,0,0,0,,,,,,0,0
934892,,,,,,0,,0,0,0,,,,,,0,0
934900,,,,,,0,,0,0,0,,,,,,0,0
934903,,,,,,0,,0,0,0,,,,,,0,0
934904,8400,,,,,80000,8400,0,0,0,500,,3600,,4100,80000,8400
934906,,,,,,0,,0,0,0,,,,,,0,0
934907,10000,,,,,7000,10000,0,0,0,6500,,3000,,9500,0,17000
934908,,,,,,0,,0,0,0,,,,,,0,0
934912,,,,,,0,,0,0,0,,,,,,0,0
934915,20000,,,,,0,20000,0,0,0,,,24000,,24000,0,20000
934918,,,,,,170000,,126200,0,0,16000,,,1800,17800,170000,126200
934921,,,,,,0,,0,0,0,,,,,,0,0
934927,,,,,,0,,0,0,0,,,,,,0,0
934928,,,,,,0,,0,0,0,,,,,,0,0
934930,,,,,,0,,0,0,0,,,,,,0,0
934943,,,,,,0,,0,0,0,,,,,,0,0
934951,,,,,,0,,0,0,0,,,,,,0,0
934956,,,,,,0,,0,0,0,,,,,,0,0
934958,,,,,,0,,0,0,0,,,,,,0,0
934960,,,,,,0,,0,0,0,,,,,,0,0
934967,,,,,,0,,0,0,0,,,,,,0,0
934971,,,,,,0,,0,0,0,,,,,,0,0
934979,,,,,,0,,0,0,0,,,,,,0,0
934981,,,,,,0,,0,0,0,,,,,,0,0
934983,,,,,,0,,0,0,0,,,,,,0,0
934989,,,,,,0,,0,0,0,,,,,,0,0
934991,,,,,,0,,0,0,0,,,,,,0,0
935000,,,,,,0,,0,0,0,,,,,,0,0
935001,,,,,,0,,0,0,0,,,,,,0,0
935003,,,,,,0,,0,0,0,,,,,,0,0
935004,,,,,,0,,0,0,0,,,,,,0,0
935007,,,,,,0,,0,0,0,,,,,,0,0
935008,,,,,,0,,0,0,0,,,,,,0,0
935009,,,,,,0,,0,0,0,,,,,,0,0
935011,6000,,,,,0,6000,0,0,0,,,2000,,2000,0,6000
935014,,,,,,0,,0,0,0,,,,,,0,0
935023,,,,,,0,,0,0,0,,,,,,0,0
935024,,,,,,0,,0,0,0,,,,,,0,0
935026,,,,,,330000,,0,0,0,,30000,,,30000,330000,0
935041,,,,,,0,,0,0,0,,,,,,0,0
935042,9000,,,,,0,9000,0,0,0,,,10400,,10400,0,9000
935043,,,,,,140000,,0,0,0,,6600,,,6600,140000,0
935044,,,,,,0,,0,0,0,,,,,,0,0
935045,,,,,,0,,0,0,0,,,,,,0,0
935054,,,,,,0,,0,0,0,,,,,,0,0
935073,,,,,,77000,,0,0,0,,9000,,,9000,77000,0
935077,,,,,,0,,0,0,0,,,,,,0,0
935097,16200,,,,,64000,16200,140000,0,0,12000,,5400,1200,18600,204000,16200
935103,,,,,,0,,0,0,0,,,,,,0,0
935127,,,,,,0,,0,0,0,,,,,,0,0
935132,,,,,,0,,0,0,0,,,,,,0,0
935147,,,,,,0,,0,0,0,,,,,,0,0
935156,,,,,,0,,0,0,30000,,,,,,0,30000
935161,,,,,,0,,0,0,0,,,,,,0,0
935165,,,,,,0,,0,0,0,,,,,,0,0
935171,,,,,,0,,0,0,0,,,,,,0,0
935178,,,,,,0,,0,0,0,,,,,,0,0
935187,,,,,,270000,,283000,0,0,60000,20000,,122000,202000,553000,0
935193,153000,,,,,98000,153000,0,0,0,,7000,40000,,47000,251000,0
935195,,,,,,150000,,0,0,0,15000,,,,15000,0,150000
935201,,,,,,0,,0,0,0,,,,,,0,0
935208,,,,,,0,,0,0,0,,,,,,0,0
935233,,,,,,0,,0,0,4435.7656179,,,,,,0,4435.7656179
935234,,,,,,0,,0,0,0,,,,,,0,0
935235,,,,,,0,,0,0,5137.7517993,,,,,,0,5137.7517993
935241,,,,,,0,,0,0,0,,,,,,0,0
935242,,,,,,0,,0,0,0,,,,,,0,0
935274,,,,,,70000,,0,0,0,7500,,,,7500,70000,0
935280,,,,,,62000,,0,0,0,,9000,,,9000,0,62000
935281,,,,,,70000,,0,0,0,12000,,,,12000,70000,0
935285,,,,,,87000,,0,0,0,9700,,,,9700,87000,0
935299,,,,,,0,,0,0,0,,,,,,0,0
935300,,,,,,0,,0,0,0,,,,,,0,0
935303,,,,,,0,,0,0,0,,,,,,0,0
935305,,,,,,0,,0,0,0,,,,,,0,0
935307,,,,,,0,,0,0,0,,,,,,0,0
935309,,,,,,15000,,0,0,0,7000,,,,7000,15000,0
935388,,,,,,0,,0,0,0,,,,,,0,0
935392,,,,,,0,,0,0,0,,,,,,0,0
935401,,,,,,0,,0,0,0,,,,,,0,0
935409,,,,,,0,,0,0,0,,,,,,0,0
935415,,,,,,0,,0,0,0,,,,,,0,0
935423,,,,,,0,,0,0,0,,,,,,0,0
935431,,,,,,0,,0,0,0,,,,,,0,0
935434,,,,,,0,,0,0,0,,,,,,0,0
935443,,,,,,0,,0,0,0,,,,,,0,0
935445,,,,,,0,,0,0,0,,,,,,0,0
935449,,,,,,0,,0,0,0,,,,,,0,0
935490,,,,,,0,,0,0,0,,,,,,0,0
935558,,,,,,0,,0,0,0,,,,,,0,0
935579,,,,,,0,,0,0,0,,,,,,0,0
935587,,,,,,0,,0,0,0,,,,,,0,0
935594,,,,,,0,,0,0,0,,,,,,0,0
935636,,,,,,0,,0,0,0,,,,,,0,0
935638,,,,,,0,,0,0,0,,,,,,0,0
935643,,,,,,33000,,0,0,0,11000,,,,11000,33000,0
935659,,,,,,0,,0,0,0,,,,,,0,0
935666,,,,,,0,,0,0,0,,,,,,0,0
935676,,,,,,0,,0,0,0,,,,,,0,0
935682,,,,,,0,,0,0,0,,,,,,0,0
935683,,,,,,0,,0,0,0,,,,,,0,0
935685,,,,,,0,,0,0,0,,,,,,0,0
935686,,,,,,0,,0,0,0,,,,,,0,0
935693,,,,,,0,,0,0,0,,,,,,0,0
935695,,,,,,0,,0,0,0,,,,,,0,0
935697,,,,,,0,,0,0,0,,,,,,0,0
935702,,,,,,0,,0,0,0,,,,,,0,0
935705,,,,,,0,,0,0,0,,,,,,0,0
935713,,,,,,0,,0,0,0,,,,,,0,0
935714,,,,,,0,,0,0,0,,,,,,0,0
935716,,,,,,0,,0,0,0,,,,,,0,0
935729,,2000,,,,0,2000,0,0,0,,,3000,,3000,0,2000
935741,,,,,,0,,0,0,0,,,,,,0,0
935746,,,,,,0,,0,0,0,,,,,,0,0
935762,,,,,,0,,0,0,0,,,,,,0,0
935808,,,,,,0,,0,0,0,,,,,,0,0
935825,,,,,,440000,,0,0,0,44000,,,,44000,440000,0
935827,,,,,,60000,,0,0,0,,4800,,,4800,60000,0
935831,,,,,,0,,0,0,0,,,,,,0,0
935846,,,,,,0,,0,0,0,,,,,,0,0
935850,,,,,,0,,0,0,0,,,,,,0,0
935852,,,,,,0,,0,0,0,,,,,,0,0
935853,,,,,,0,,0,0,0,,,,,,0,0
935862,,,,,,0,,0,0,0,,,,,,0,0
935871,,,,,,0,,0,0,0,,,,,,0,0
935877,,,,,,200000,,0,0,0,6000,,,,6000,200000,0
935892,,,,,,0,,0,0,0,,,,,,0,0
935893,,,,,,0,,0,0,0,,,,,,0,0
935905,,,,,,0,,0,0,0,,,,,,0,0
935906,33000,,,,,0,33000,0,0,0,,,24200,,24200,0,33000
935908,,,,,,0,,0,0,0,,,,,,0,0
935916,,,,,,0,,0,0,0,,,,,,0,0
935923,,,,,,0,,0,0,0,,,,,,0,0
935927,,,,,,0,,33000,0,20000,,,,15550,15550,0,53000
935940,,,,,,0,,0,0,0,,,,,,0,0
935941,,,,,,40210,,0,0,0,9500,,,,9500,0,40210
935943,,,,,,0,,0,0,0,,,,,,0,0
935944,,,,,,0,,0,0,0,,,,,,0,0
935953,,,,,,0,,0,0,0,,,,,,0,0
935960,,,,,,0,,0,0,0,,,,,,0,0
935987,4500,,,,,0,4500,0,0,0,,,2500,,2500,4500,0
935993,,,,,,0,,0,0,0,,,,,,0,0
935994,,,,,,0,,0,0,0,,,,,,0,0
935999,,,,,,0,,0,0,0,,,,,,0,0
936001,,,,,,0,,0,0,0,,,,,,0,0
936004,,,,,,0,,0,0,0,,,,,,0,0
936011,,,,,,0,,0,0,0,,,,,,0,0
936017,,,,,,0,,0,0,0,,,,,,0,0
936029,,,,,,8000,,0,0,0,9600,,,,9600,8000,0
936039,,,,,,0,,425000,0,0,,,,29300,29300,0,425000
936048,,,,,,0,,0,0,0,,,,,,0,0
936049,,,,,,0,,0,0,0,,,,,,0,0
936059,,,,,,75000,,0,0,0,,3600,,,3600,75000,0
936064,,,,,,0,,0,0,0,,,,,,0,0
936071,,,,,,0,,0,0,0,,,,,,0,0
936093,,,,,,800000,,0,0,4705.6707267,,36000,,,36000,800000,4705.6707267
936100,,,,,,0,,0,0,0,,,,,,0,0
936118,,,,,,0,,0,0,0,,,,,,0,0
936133,,,,,,0,,0,0,0,,,,,,0,0
936150,,,,,,0,,0,0,0,,,,,,0,0
936153,,,,,,0,,0,0,0,,,,,,0,0
936161,,,,,,0,,0,0,0,,,,,,0,0
936227,,,,,,0,,0,0,0,,,,,,0,0
936237,,,,,,0,,0,0,0,,,,,,0,0
936247,,,,,,0,,0,0,0,,,,,,0,0
936252,,,,,,0,,0,0,0,,,,,,0,0
936253,,,,,,0,,0,0,0,,,,,,0,0
936268,,,,,,0,,0,0,0,,,,,,0,0
936272,,,,,,0,,0,0,0,,,,,,0,0
936278,,,,,,0,,0,0,0,,,,,,0,0
936289,,,,,,0,,0,0,4287.7654124,,,,,,0,4287.7654124
936316,,,,,,0,,0,0,0,,,,,,0,0
936359,,,,,,0,,0,0,0,,,,,,0,0
936370,,,,,,0,,0,0,0,,,,,,0,0
936406,,,,,,0,,0,0,0,,,,,,0,0
936411,,,,,,0,,0,0,0,,,,,,0,0
936412,,,,,,0,,0,0,0,,,,,,0,0
936424,,,,,,0,,0,0,0,,,,,,0,0
936426,,,,,,0,,0,0,0,,,,,,0,0
936427,,,,,,0,,0,0,4543.8958371,,,,,,0,4543.8958371
936429,,,,,,0,,0,0,0,,,,,,0,0
936436,,,,,,0,,0,0,0,,,,,,0,0
936453,,,,,,0,,0,0,0,,,,,,0,0
936454,,,,,,0,,0,0,0,,,,,,0,0
